SampleID,Population,Temp.Treatment,Date.Started,Larval.Survival,Date.Larval.Death,Larval.Diapause,Date.Pupation,Pupal.Survival,Date.Pupal.Death,Date.Adult.Eclosion,Date.Adult.Death,Sex,Usage,Notes,Extract.Status,Date.Extracted,Extraction.Notes,Nanodrop.Conc,Nanodrop.260.280,Nanodrop.260.230,Approximate.Volume,Left.Wing.Length,Remove.From.Fitness.Count
Par.07.061,PAR,E,7/8/22,Y,,,7/17/22,Y,,7/21/22,8/5/22,F,,,,,,,,,,2.397,
Par.07.062,PAR,E,7/8/22,Y,,,7/18/22,Y,,7/22/22,7/23/22,F,,,,,,,,,,2.784,
Par.07.063,PAR,E,7/8/22,Y,,,7/20/22,Y,,7/23/22,7/25/22,M,,,,,,,,,,,
Par.07.064,PAR,E,7/8/22,N,7/14/22,,,,,,,,,,,,,,,,,,
Par.07.065,PAR,E,7/8/22,N,7/10/22,,,,,,,,,,,,,,,,,,
Par.07.066,PAR,E,7/8/22,N,7/10/22,,,,,,,,,,,,,,,,,,
Par.07.067,PAR,E,7/8/22,N,7/10/22,,,,,,,,,,,,,,,,,,
Par.07.068,PAR,E,7/8/22,N,7/10/22,,,,,,,,,,,,,,,,,,
Par.07.069,PAR,E,7/8/22,N,7/10/22,,,,,,,,,,,,,,,,,,
Par.07.070,PAR,E,7/8/22,N,7/10/22,,,,,,,,,,,,,,,,,,
Par.07.071,PAR,E,7/8/22,Y,,,7/16/22,Y,,7/19/22,7/29/22,M,,,,,,,,,,1.991,
Par.07.072,PAR,E,7/8/22,Y,,,7/17/22,Y,,?,7/23/22,F,SomeMissing,,,,,,,,,,
Par.07.073,PAR,E,7/8/22,Y,,,7/19/22,Y,,7/22/22,7/23/22,F,,,Done,9/22/22,,33.2,2.29,2.37,200,NA,
Par.07.074,PAR,E,7/8/22,Y,,,7/20/22,Y,,7/23/22,7/24/22,F,,,,,,,,,,,
Par.07.075,PAR,E,7/8/22,N,,,7/17/22,,,?,?,?,DontSequence,,,,,,,,,,
Par.07.076,PAR,E,7/8/22,Y,,,7/17/22,Y,,7/21/22,7/28/22,M,,,,,,,,,,,
Par.07.077,PAR,E,7/8/22,Y,,,7/18/22,Y,,7/21/22,7/28/22,M,,,,,,,,,,2.504,
Par.07.078,PAR,E,7/8/22,Y,,,7/19/22,,,7/23/22,7/25/22,F,,,,,,,,,,,
Par.07.079,PAR,E,7/8/22,Y,,,7/19/22,,,7/22/22,7/23/22,F,,,,,,,,,,,
Par.07.080,PAR,E,7/8/22,Y,,,7/20/22,,,7/23/22,7/31/22,F,,Adult not in tube when I went to do extraction,Sample lost,,,,,,,,
Par.07.081,PAR,E,7/8/22,Y,,,7/18/22,,,7/22/22,7/25/22,F,,,,,,,,,,2.97,
Par.07.082,PAR,E,7/8/22,Y,,,7/18/22,,,7/22/22,8/6/22,F,,,,,,,,,,2.846,
Par.07.083,PAR,E,7/8/22,Y,,,7/20/22,,,7/23/22,7/25/22,F,,,,,,,,,,,
Par.07.084,PAR,E,7/8/22,Y,,,7/21/22,,,7/25/22,7/30/22,F,,,done,9/26/22,,11.6,2.2,1.63,200,2.838,
Par.07.085,PAR,E,7/8/22,N,7/15/22,,,,,,,,,,,,,,,,,,
Par.07.086,PAR,E,7/8/22,Y,,,7/17/22,,,               ?,?,?,DontSequence,,,,,,,,,,
Par.07.087,PAR,E,7/8/22,Y,,,7/17/22,Y,,7/20/22,7/21/22,F,,,Done,9/15/22,,10.5,2.21,2.05,200,2.636,
Par.07.088,PAR,E,7/8/22,Y,,,7/17/22,,,7/21/22,7/22/22,F,,,,,,,,,,2.409,
Par.07.089,PAR,E,7/8/22,Y,,,7/18/22,Y,,7/21/22,7/23/22,F,Remove,Another dead PAR07.089 dead (M) found 7/29,,,,,,,,,
Par.07.090,PAR,E,7/8/22,Y,,,7/20/22,,,7/23/22,7/24/22,M,,,,,,,,,,,
Par.07.091,PAR,D,7/8/22,Y,,,7/17/22,Y,,7/21/22,7/23/22,M,,,,,,,,,,,
Par.07.092,PAR,D,7/8/22,Y,,,7/18/22,,,7/22/22,7/23/22,F,,,,,,,,,,,
Par.07.093,PAR,D,7/8/22,Y,,,7/18/22,,,7/22/22,7/25/22,F,,,,,,,,,,,
Par.07.094,PAR,D,7/8/22,Y,,,7/20/22,,,7/25/22,7/26/22,F,,,,,,,,,,,
Par.07.095,PAR,D,7/8/22,N,7/10/22,,,,,,,,,,,,,,,,,,
Par.07.096,PAR,D,7/8/22,Y,,,7/17/22,Y,,7/21/22,7/23/22,M,,,,,,,,,,,
Par.07.097,PAR,D,7/8/22,Y,,,7/17/22,,,7/22/22,7/23/22,M,,,,,,,,,,,
Par.07.098,PAR,D,7/8/22,Y,,,7/19/22,,,7/23/22,7/25/22,F,,,Done,9/15/22,,16.2,1.98,3.78,200,NA,
Par.07.099,PAR,D,7/8/22,Y,,,7/20/22,,,7/24/22,7/29/22,F,,,,,,,,,,3.138,
Par.07.100,PAR,D,7/8/22,N,7/11/22,,,,,,,,,,,,,,,,,,
Par.07.101,PAR,D,7/8/22,Y,,,7/18/22,,,7/22/22,7/23/22,F,,,,,,,,,,,
Par.07.102,PAR,D,7/8/22,Y,,,7/18/22,,,?,7/23/22,M,SomeMissing,,,,,,,,,,
Par.07.103,PAR,D,7/8/22,Y,,,7/19/22,,,7/23/22,7/24/22,F,,,,,,,,,,3.324,
Par.07.104,PAR,D,7/8/22,Y,,,7/20/22,,,7/23/22,NA,F,DontSequence,NA. Got smooshed by tape on 8/14,,,,,,,,,
Par.07.105,PAR,D,7/8/22,N,7/11/22,,,,,,,,,,,,,,,,,,
Par.07.106,PAR,D,7/8/22,Y,,,7/17/22,Y,,7/20/22,7/30/22,M,,,,,,,,,,2.396,
Par.07.107,PAR,D,7/8/22,Y,,,7/17/22,Y,,7/20/22,7/30/22,M,,,done,9/26/22,,5.3,1.71,2.08,200,2.525,
Par.07.108,PAR,D,7/8/22,Y,,,7/17/22,,,7/22/22,7/23/22,F,,,Done,9/15/22,,15.4,2.17,2.15,200,2.84,
Par.07.109,PAR,D,7/8/22,Y,,,7/18/22,N,21-Jul,,,,,,,,,,,,,,
Par.07.110,PAR,D,7/8/22,Y,,,7/20/22,,,7/23/22,7/25/22,F,,,done,9/26/22,,24.5,2.2,2.19,200,3.069,
Par.07.111,PAR,D,7/8/22,Y,,,7/17/22,,,7/22/22,8/10/22,F,,,,,,,,,,3.166,
Par.07.112,PAR,D,7/8/22,Y,,,7/18/22,,,7/22/22,7/23/22,F,,,,,,,,,,,
Par.07.113,PAR,D,7/8/22,Y,,,7/18/22,Y,,7/21/22,7/29/22,M,,,,,,,,,,2.024,
Par.07.114,PAR,D,7/8/22,Y,,,7/18/22,,,7/22/22,7/23/22,M,,,,,,,,,,,
Par.07.115,PAR,D,7/8/22,,,,?,,,?,8/11/22,F,DontSequence,discarded sample since no prior data recorded on it,,,,,,,,,
Par.07.116,PAR,D,7/8/22,Y,,,7/17/22,Y,,7/21/22,7/31/22,M,,,,,,,,,,2.503,
Par.07.117,PAR,D,7/8/22,Y,,,7/17/22,Y,,7/21/22,8/4/22,M,,,,,,,,,,2.594,
Par.07.118,PAR,D,7/8/22,Y,,,7/17/22,,,7/21/22,7/22/22,M,,,,,,,,,,,
Par.07.119,PAR,D,7/8/22,Y,,,7/18/22,,,7/22/22,7/24/22,F,,,,,,,,,,,
Par.07.120,PAR,D,7/8/22,Y,,,7/19/22,,,7/23/22,7/25/22,F,,,,,,,,,,,
Par.07.121,PAR,D,7/8/22,Y,,,7/17/22,Y,,7/21/22,7/28/22,M,,,Done,9/22/22,,15.9,2.15,3.17,200,2.274,
Par.07.122,PAR,D,7/8/22,Y,,,7/17/22,Y,,7/21/22,7/29/22,M,,,Done,9/15/22,,5.6,1.7,9.57,200,2.586,
Par.07.123,PAR,D,7/8/22,Y,,,7/18/22,,,7/22/22,7/23/22,F,,,needs clean-up,9/12/22,,181.2,1.54,0.69,200,NA,
Par.07.124,PAR,D,7/8/22,Y,,,7/18/22,,,7/22/22,7/24/22,F,,,,,,,,,,,
Par.07.125,PAR,D,7/8/22,Y,,,7/19/22,,,7/23/22,7/24/22,F,,,,,,,,,,2.583,
Par.07.126,PAR,D,7/8/22,Y,,,7/17/22,Y,,NA,NA. I killed,,DontSequence,"Adult eclosion date listed as 7/18 but that would mean 1 day as pupae, so must be wrong. Also I squished this adult",,,,,,,,,
Par.07.127,PAR,D,7/8/22,Y,,,7/18/22,,,7/22/22,7/24/22,M,,,,,,,,,,,
Par.07.128,PAR,D,7/8/22,Y,,,7/18/22,Y,,7/21/22,7/24/22,M,,,,,,,,,,,
Par.07.129,PAR,D,7/8/22,Y,,,7/19/22,,,7/23/22,7/26/22,F,,,needs clean-up,9/26/22,,16.2,1.97,1.15,200,NA,
Par.07.130,PAR,D,7/8/22,N,7/10/22,,,,,,,,,,,,,,,,,,
Par.07.131,PAR,C,7/8/22,,,,7/23/22,,,7/30/22,8/2/22,M,,,,,,,,,,,
Par.07.132,PAR,C,7/8/22,,,,7/26/22,,,8/2/22,8/5/22,F,,,,,,,,,,,
Par.07.133,PAR,C,7/8/22,,,,7/26/22,,,8/2/22,8/23/22,F,,,,,,,,,,2.631,
Par.07.134,PAR,C,7/8/22,,,,7/26/22,,,8/2/22,8/4/22,F,,,,,,,,,,3.31,
Par.07.135,PAR,C,7/8/22,,,,7/28/22,,,8/3/22,8/6/22,F,,,,,,,,,,,
Par.07.136,PAR,C,7/8/22,,,,7/23/22,,,7/30/22,8/24/22,M,,,,,,,,,,2.644,
Par.07.137,PAR,C,7/8/22,,,,7/24/22,,,7/31/22,8/4/22,F,,,,,,,,,,,
Par.07.138,PAR,C,7/8/22,,,,7/24/22,,,7/31/22,8/9/22,F,,,,,,,,,,3.351,
Par.07.139,PAR,C,7/8/22,,,,7/26/22,,,8/1/22,8/5/22,F,,A second jar labaled PAR07.139 died and was discarded on 8/6,,,,,,,,3.374,
Par.07.140,PAR,C,7/8/22,N,7/24/22,,,,,,,,,,,,,,,,,,
Par.07.141,PAR,C,7/8/22,,,,7/22/22,,,7/31/22,8/2/22,M,,,,,,,,,,,
Par.07.142,PAR,C,7/8/22,,,,7/23/22,,,7/30/22,8/4/22,F,,,,,,,,,,,
Par.07.143,PAR,C,7/8/22,,,,7/25/22,,,8/1/22,8/5/22,M,,,,,,,,,,,
Par.07.144,PAR,C,7/8/22,,,,7/25/22,,,8/1/22,8/4/22,F,,,,,,,,,,,
Par.07.145,PAR,C,7/8/22,,,,7/26/22,,,8/2/22,8/5/22,F,,,,,,,,,,,
Par.07.146,PAR,C,7/8/22,,,,7/22/22,,,7/29/22,8/7/22,M,,,,,,,,,,2.495,
Par.07.147,PAR,C,7/8/22,,,,7/23/22,N,25-Jul,,,,,,,,,,,,,,
Par.07.148,PAR,C,7/8/22,,,,7/24/22,,,7/31/22,9/4/22,F,,,,,,,,,,3.16,
Par.07.149,PAR,C,7/8/22,,,,7/26/22,,,?,?,?,DontSequence,,,,,,,,,,
Par.07.150,PAR,C,7/8/22,,,,8/7/22,,,8/11/22,8/20/22,M,,,needs clean-up,9/12/22,,4.1,1.91,0.83,200,2.068,
Par.07.151,PAR,B,7/8/22,,,,7/31/22,,,?,?,?,DontSequence,,,,,,,,,,
Par.07.152,PAR,B,7/8/22,,,,7/31/22,,,8/10/22,9/13/22,M,,,,,,,,,,2.448,
Par.07.153,PAR,B,7/8/22,,,,7/31/22,,,8/9/22,8/20/22,M,,,,,,,,,,,
Par.07.156,PAR,B,7/8/22,,,,7/30/22,,,8/8/22,8/11/22,M,,,,,,,,,,,
Par.07.157,PAR,B,7/8/22,,,,7/30/22,,,8/9/22,8/24/22,F,,,,,,,,,,3.307,
Par.07.158,PAR,B,7/8/22,,,,7/31/22,,,8/10/22,8/18/22,F,,,Done,9/22/22,,15.4,3.21,2.86,200,3.257,
Par.07.159,PAR,B,7/8/22,,,,7/31/22,,,8/10/22,8/17/22,F,,,,,,,,,,3.059,
Par.07.160a,PAR,B,7/8/22,,,,8/1/22,,,8/9/22,8/14/22,M,,,,,,,,,,2.447,
Par.07.160b,PAR,B,7/8/22,,,,8/1/22,N,6-Aug,,,,,,,,,,,,,,
Par.07.160c,PAR,B,7/8/22,,,,8/1/22,,,8/11/22,?,F,DontSequence,,,,,,,,,,
Par.07.160d,PAR,B,7/8/22,,,,8/6/22,,,8/15/22,8/24/22,F,,,,,,,,,,3.295,
Par.07.161,PAR,B,7/8/22,,,,7/29/22,,,8/8/22,8/10/22,M,,,,,,,,,,,
Par.07.162,PAR,B,7/8/22,,,,7/30/22,,,8/9/22,8/13/22,M,,,,,,,,,,,
Par.07.163,PAR,B,7/8/22,,,,7/31/22,,,8/10/22,8/21/22,F,,,,,,,,,,3.184,
Par.07.164,PAR,B,7/8/22,,,,7/31/22,,,8/10/22,8/15/22,F,,,Done,9/26/22,,16.4,2.17,2.72,200,3.184,
Par.07.165,PAR,B,7/8/22,,,,8/1/22,,,8/11/22,8/16/22,F,,,Done,9/22/22,,42.4,2.18,2.53,200,3.304,
Par.07.166,PAR,B,7/8/22,,,,7/30/22,,,8/9/22,8/17/22,F,,,,,,,,,,2.904,
Par.07.167,PAR,B,7/8/22,,,,8/1/22,,,8/11/22,8/19/22,F,,,Done,9/15/22,,2,2.18,2.53,200,3.385,
Par.07.168,PAR,B,7/8/22,,,,8/2/22,,,8/11/22,8/19/22,F,,a pupal death date for this sample was noted as 8/9?? But a live adult clearly emerged..,,,,,,,,,
Par.07.169,PAR,B,7/8/22,,,,8/3/22,,,8/13/22,8/21/22,F,,,,,,,,,,3.204,
Par.07.170,PAR,B,7/8/22,N,8/2/22,,,,,,,,,,,,,,,,,,
Par.07.171,PAR,A,7/8/22,,,y,,,,,,,,,,,,,,,,,
Par.07.172,PAR,A,7/8/22,,,y,,,,,,,,,,,,,,,,,
Par.07.173,PAR,A,7/8/22,N,8/10/22,,,,,,,,,,,,,,,,,,
Par.07.174,PAR,A,7/8/22,N,8/5/22,,,,,,,,,,,,,,,,,,
Par.07.175,PAR,A,7/8/22,N,7/13/22,,,,,,,,,,,,,,,,,,
Par.07.176,PAR,A,7/8/22,,,y,,,,,,,,,,,,,,,,,
Par.07.177,PAR,A,7/8/22,,,y,,,,,,,,,,,,,,,,,
Par.07.178,PAR,A,7/8/22,N,8/14/22,,,,,,,,,,,,,,,,,,
Par.07.179,PAR,A,7/8/22,N,8/14/22,,,,,,,,,,,,,,,,,,
Par.07.180,PAR,A,7/8/22,N,8/14/22,,,,,,,,,,,,,,,,,,
Par.07.181,PAR,A,7/8/22,,,y,,,,,,,,,,,,,,,,,
Par.07.182,PAR,A,7/8/22,,,y,,,,,,,,,,,,,,,,,
Par.07.183,PAR,A,7/8/22,,,y,,,,,,,,,,,,,,,,,
Par.07.184,PAR,A,7/8/22,,,y,,,,,,,,,,,,,,,,,
Par.07.185,PAR,A,7/8/22,,,y,,,,,,,,,,,,,,,,,
Par.07.186,PAR,A,7/8/22,,,y,,,,,,,,,,,,,,,,,
Par.07.187,PAR,A,7/8/22,,,y,,,,,,,,,,,,,,,,,
Par.07.188,PAR,A,7/8/22,,,y,,,,,,,,,,,,,,,,,
Par.07.189,PAR,A,7/8/22,,,y,,,,,,,,,,,,,,,,,
Par.07.190,PAR,A,7/8/22,,,y,,,,,,,,,,,,,,,,,
PLA.01.001,PLA,F,7/8/22,N,7/13/22,,,,,,,,,,,,,,,,,,
PLA.01.002,PLA,F,7/8/22,N,7/13/22,,,,,,,,,,,,,,,,,,
PLA.01.003,PLA,F,7/8/22,N,7/10/22,,,,,,,,,,,,,,,,,,
PLA.01.004,PLA,F,7/8/22,N,7/10/22,,,,,,,,,,,,,,,,,,
PLA.01.005,PLA,F,7/8/22,N,7/10/22,,,,,,,,,,,,,,,,,,
PLA.01.006,PLA,F,7/8/22,N,7/21/22,,,,,,,,,,,,,,,,,,
PLA.01.007,PLA,F,7/8/22,N,7/10/22,,,,,,,,,,,,,,,,,,
PLA.01.008,PLA,F,7/8/22,N,7/10/22,,,,,,,,,,,,,,,,,,
PLA.01.009,PLA,F,7/8/22,N,7/10/22,,,,,,,,,,,,,,,,,,
PLA.01.010,PLA,F,7/8/22,N,7/10/22,,,,,,,,,,,,,,,,,,
PLA.01.011,PLA,F,7/8/22,N,7/20/22,,,,,,,,,,,,,,,,,,
PLA.01.012,PLA,F,7/8/22,N,7/13/22,,,,,,,,,,,,,,,,,,
PLA.01.013,PLA,F,7/8/22,N,7/13/22,,,,,,,,,,,,,,,,,,
PLA.01.014,PLA,F,7/8/22,N,7/11/22,,,,,,,,,,,,,,,,,,
PLA.01.015,PLA,F,7/8/22,N,7/10/22,,,,,,,,,,,,,,,,,,
PLA.01.016,PLA,F,7/8/22,N,7/10/22,,,,,,,,,,,,,,,,,,
PLA.01.017,PLA,F,7/8/22,N,7/10/22,,,,,,,,,,,,,,,,,,
PLA.01.018,PLA,F,7/8/22,N,7/10/22,,,,,,,,,,,,,,,,,,
PLA.01.019,PLA,F,7/8/22,N,7/10/22,,,,,,,,,,,,,,,,,,
PLA.01.020,PLA,F,7/8/22,N,7/10/22,,,,,,,,,,,,,,,,,,
PLA.01.021,PLA,F,7/8/22,N,7/11/22,,,,,,,,,,,,,,,,,,
PLA.01.022,PLA,F,7/8/22,N,7/10/22,,,,,,,,,,,,,,,,,,
PLA.01.023,PLA,F,7/8/22,N,7/10/22,,,,,,,,,,,,,,,,,,
PLA.01.024,PLA,F,7/8/22,N,7/10/22,,,,,,,,,,,,,,,,,,
PLA.01.025,PLA,F,7/8/22,N,7/10/22,,,,,,,,,,,,,,,,,,
PLA.01.026,PLA,F,7/8/22,N,7/14/22,,,,,,,,,,,,,,,,,,
PLA.01.027,PLA,F,7/8/22,N,7/13/22,,,,,,,,,,,,,,,,,,
PLA.01.028,PLA,F,7/8/22,N,7/10/22,,,,,,,,,,,,,,,,,,
PLA.01.029,PLA,F,7/8/22,N,7/10/22,,,,,,,,,,,,,,,,,,
PLA.01.030,PLA,F,7/8/22,N,7/10/22,,,,,,,,,,,,,,,,,,
PLA.01.031,PLA,F,7/8/22,N,7/14/22,,,,,,,,,,,,,,,,,,
PLA.01.032,PLA,F,7/8/22,N,7/14/22,,,,,,,,,,,,,,,,,,
PLA.01.033,PLA,F,7/8/22,N,7/13/22,,,,,,,,,,,,,,,,,,
PLA.01.034,PLA,F,7/8/22,N,7/13/22,,,,,,,,,,,,,,,,,,
PLA.01.035,PLA,F,7/8/22,N,7/10/22,,,,,,,,,,,,,,,,,,
PLA.01.036,PLA,F,7/8/22,N,7/17/22,,,,,,,,,,,,,,,,,,
PLA.01.037,PLA,F,7/8/22,N,7/17/22,,,,,,,,,,,,,,,,,,
PLA.01.038,PLA,F,7/8/22,N,7/16/22,,,,,,,,,,,,,,,,,,
PLA.01.039,PLA,F,7/8/22,N,7/10/22,,,,,,,,,,,,,,,,,,
PLA.01.040,PLA,F,7/8/22,N,7/10/22,,,,,,,,,,,,,,,,,,
PLA.01.041,PLA,F,7/8/22,N,7/10/22,,,,,,,,,,,,,,,,,,
PLA.01.042,PLA,F,7/8/22,N,7/10/22,,,,,,,,,,,,,,,,,,
PLA.01.043,PLA,F,7/8/22,N,7/10/22,,,,,,,,,,,,,,,,,,
PLA.01.044,PLA,F,7/8/22,N,7/10/22,,,,,,,,,,,,,,,,,,
PLA.01.045,PLA,F,7/8/22,N,7/10/22,,,,,,,,,,,,,,,,,,
PLA.01.046,PLA,F,7/8/22,N,7/16/22,,,,,,,,,,,,,,,,,,
PLA.01.047,PLA,F,7/8/22,N,7/10/22,,,,,,,,,,,,,,,,,,
PLA.01.048,PLA,F,7/8/22,N,7/10/22,,,,,,,,,,,,,,,,,,
PLA.01.049,PLA,F,7/8/22,N,7/10/22,,,,,,,,,,,,,,,,,,
PLA.01.050,PLA,F,7/8/22,N,7/10/22,,,,,,,,,,,,,,,,,,
PLA.01.051,PLA,E,7/8/22,Y,,,7/17/22,Y,,7/20/22,NA. Lost,?,DontSequence,,,,,,,,,,
PLA.01.052,PLA,E,7/8/22,Y,,,7/17/22,Y,,7/20/22,7/29/22,M,,,,,,,,,,2.563,
PLA.01.053,PLA,E,7/8/22,Y,,,7/18/22,,,7/22/22,8/3/22,F,,,,,,,,,,2.348,
PLA.01.054,PLA,E,7/8/22,Y,,,7/18/22,Y,,7/21/22,7/22/22,M,,,,,,,,,,,
PLA.01.055,PLA,E,7/8/22,Y,,,7/19/22,,,7/22/22,7/23/22,F,,,,,,,,,,,
PLA.01.056,PLA,E,7/8/22,Y,,,7/16/22,Y,,7/19/22,7/21/22,M,,,,,,,,,,NA,
PLA.01.057,PLA,E,7/8/22,Y,,,7/17/22,Y,,7/20/22,7/21/22,M,,,,,,,,,,2.336,
PLA.01.058,PLA,E,7/8/22,Y,,,7/18/22,Y,,7/21/22,7/22/22,M,,,done,9/20/22,,18.9,2.14,4.24,200,2.412,
PLA.01.059,PLA,E,7/8/22,Y,,,7/18/22,,,7/22/22,7/24/22,F,,,,,,,,,,,
PLA.01.060a,PLA,E,7/8/22,Y,,,7/19/22,,,7/22/22,7/23/22,M,,,,,,,,,,,
PLA.01.060b,PLA,E,7/8/22,Y,,,7/19/22,,,7/22/22,7/23/22,F,,,Done,9/12/22,,11.2,1.89,1.73,200,NA,
PLA.01.061,PLA,E,7/8/22,Y,,,7/18/22,Y,,7/21/22,7/22/22,F,,,needs clean-up,9/14/22,,25.2,2.18,0.96,200,2.875,
PLA.01.062,PLA,E,7/8/22,N,7/13/22,,,,,,,,,,,,,,,,,,
PLA.01.063,PLA,E,7/8/22,N,7/13/22,,,,,,,,,,,,,,,,,,
PLA.01.064,PLA,E,7/8/22,N,7/13/22,,,,,,,,,,,,,,,,,,
PLA.01.065,PLA,E,7/8/22,N,7/13/22,,,,,,,,,,,,,,,,,,
PLA.01.066,PLA,E,7/8/22,Y,,,7/17/22,Y,,7/20/22,7/21/22,M,,,,,,,,,,,
PLA.01.067,PLA,E,7/8/22,Y,,,7/17/22,Y,,7/21/22,7/22/22,M,,,,,,,,,,,
PLA.01.068,PLA,E,7/8/22,Y,,,7/18/22,,,7/22/22,7/22/22,F,,,,,,,,,,,
PLA.01.069,PLA,E,7/8/22,Y,,,7/19/22,N,20-Jul,,,,,,,,,,,,,,
PLA.01.070,PLA,E,7/8/22,N,7/14/22,,,,,,,,,,,,,,,,,,
PLA.01.071,PLA,E,7/8/22,Y,,,7/18/22,Y,,7/21/22,7/23/22,M,,,,,,,,,,NA,
PLA.01.072,PLA,E,7/8/22,Y,,,7/20/22,,,7/23/22,7/29/22,F?,,,,,,,,,,,
PLA.01.073,PLA,E,7/8/22,Y,,,7/20/22,,,7/23/22,7/29/22,M,,,,,,,,,,,
PLA.01.074,PLA,E,7/8/22,Y,,,7/20/22,,,7/24/22,NA. Lost,F,DontSequence,Lost,,,,,,,,,
PLA.01.075,PLA,E,7/8/22,N,7/10/22,,,,,,,,,,,,,,,,,,
PLA.01.076,PLA,E,7/8/22,Y,,,7/17/22,Y,,7/20/22,7/21/22,,,,,,,,,,,,
PLA.01.077,PLA,E,7/8/22,N,7/13/22,,,,,,,,,,,,,,,,,,
PLA.01.078,PLA,E,7/8/22,N,7/13/22,,,,,,,,,,,,,,,,,,
PLA.01.079,PLA,E,7/8/22,N,7/13/22,,,,,,,,,,,,,,,,,,
PLA.01.080a,PLA,E,7/8/22,N,7/13/22,,,,,,,,,,,,,,,,,,
PLA.01.080b,PLA,E,7/8/22,N,7/13/22,,,,,,,,,,,,,,,,,,
PLA.01.080c,PLA,E,7/8/22,N,7/13/22,,,,,,,,,,,,,,,,,,
PLA.01.081,PLA,E,7/8/22,Y,,,7/17/22,N,21-Jul,,,,,,,,,,,,,,
PLA.01.082,PLA,E,7/8/22,Y,,,7/17/22,Y,,7/21/22,7/22/22,F,,,Done,9/14/22,,35.3,2.07,2.6,200,2.584,
PLA.01.083,PLA,E,7/8/22,Y,,,7/18/22,Y,,7/21/22,7/23/22,F,,,,,,,,,,2.398,
PLA.01.084,PLA,E,7/8/22,Y,,,7/18/22,,,7/22/22,7/23/22,M,,,,,,,,,,,
PLA.01.085a,PLA,E,7/8/22,Y,,,7/18/22,,,7/22/22,7/28/22,F,,,,,,,,,,,
PLA.01.085a,PLA,E,7/8/22,N,7/14/22,,,,,,,,,,,,,,,,,,
PLA.01.086,PLA,E,7/8/22,Y,,,7/17/22,Y,,7/20/22,8/8/22,M,,,,,,,,,,2.498,
PLA.01.087,PLA,E,7/8/22,Y,,,7/17/22,Y,,7/20/22,8/4/22,F,,,,,,,,,,,yes
PLA.01.088,PLA,E,7/8/22,Y,,,7/18/22,Y,,7/21/22,7/22/22,F,,,,,,,,,,2.341,
PLA.01.089,PLA,E,7/8/22,Y,,,7/18/22,Y,,7/21/22,7/22/22,M,,,done,9/20/22,,24.2,2.18,3.66,200,2.45,
PLA.01.090a,PLA,E,7/8/22,Y,,,7/18/22,N,20-Jul,,,,,,,,,,,,,,
PLA.01.090b,PLA,E,7/8/22,Y,,,7/19/22,,,7/22/22,7/23/22,M,,,,,,,,,,,
PLA.01.090c,PLA,E,7/8/22,Y,,,7/19/22,,,7/22/22,7/23/22,F,,,,,,,,,,2.703,
PLA.01.091,PLA,D,7/8/22,Y,,,7/17/22,Y,,7/21/22,NA,M,DontSequence,"I can't tell if I squished it with the lid, or if it died and squished itself...",,,,,,,,,
PLA.01.092,PLA,D,7/8/22,Y,,,7/17/22,Y,,7/21/22,7/25/22,F,,,,,,,,,,,
PLA.01.093,PLA,D,7/8/22,Y,,,7/20/22,,,7/24/22,7/26/22,F,,,,,,,,,,3.083,
PLA.01.094,PLA,D,7/8/22,N,7/13/22,,,,,,,,,,,,,,,,,,
PLA.01.095,PLA,D,7/8/22,N,7/13/22,,,,,,,,,,,,,,,,,,
PLA.01.101,PLA,D,7/8/22,Y,,,7/18/22,,,7/22/22,7/24/22,M,,,done,9/20/22,,13.1,2.17,6.45,200,2.449,
PLA.01.102,PLA,D,7/8/22,Y,,,7/18/22,,,7/22/22,7/23/22,F,,,,,,,,,,,
PLA.01.103,PLA,D,7/8/22,Y,,,7/18/22,,,7/22/22,7/23/22,F,,,,,,,,,,NA,
PLA.01.104,PLA,D,7/8/22,Y,,,7/19/22,,,7/23/22,7/25/22,F,,,,,,,,,,,
PLA.01.105,PLA,D,7/8/22,Y,,,7/20/22,,,,,,,,,,,,,,,,
PLA.01.106,PLA,D,7/8/22,Y,,,7/17/22,,NA. Lost,,,,DontSequence,,,,,,,,,,
PLA.01.107,PLA,D,7/8/22,Y,,,7/17/22,Y,,7/21/22,7/29/22,M,,,needs clean-up,9/14/22,,6.9,1.94,1.58,200,2.648,
PLA.01.108,PLA,D,7/8/22,Y,,,7/18/22,Y,,7/21/22,7/23/22,M,,,,,,,,,,,
PLA.01.109,PLA,D,7/8/22,Y,,,7/18/22,,,7/22/22,7/24/22,F,,,,,,,,,,,
PLA.01.110a,PLA,D,7/8/22,Y,,,7/21/22,,,7/24/22,7/30/22,F,,,,,,,,,,,
PLA.01.110b,PLA,D,7/8/22,N,7/23/22,,,,,,,,,,,,,,,,,,
PLA.01.110c,PLA,D,7/8/22,Y,,,8/4/22,Y,,8/8/22,9/6/22,F,,,,,,,,,,3.044,
PLA.01.111,PLA,D,7/8/22,Y,,,7/17/22,Y,,7/21/22,7/22/22,M,,,,,,,,,,,
PLA.01.112,PLA,D,7/8/22,Y,,,7/17/22,Y,,7/21/22,7/26/22,M,,,,,,,,,,,
PLA.01.113,PLA,D,7/8/22,Y,,,7/18/22,,,7/22/22,7/24/22,F,,,,,,,,,,,
PLA.01.114,PLA,D,7/8/22,Y,,,7/19/22,,,7/23/22,7/24/22,F,,,,,,,,,,,
