"","SampleID","Population","Temp.Treatment","Date.Started","Larval.Survival","Date.Larval.Death","Larval.Diapause","Date.Pupation","Pupal.Survival","Date.Pupal.Death","Date.Adult.Eclosion","Date.Adult.Death","Sex","Usage","Left.Wing.Length","Remove.From.Fitness.Count","Length.Larval.Dev","Length.Pupal.Dev","Length.Juvenile.Dev","LarvalDevRate","PupalDevRate","JuvenileDevRate","Juvenile.Survival","AdultLifespan","EggCount","fitness","SexWeightedFitness"
"997","SB.04.118","SB",23.75,2022-07-08,"1",NA,"n",2022-07-18,"1",NA,2022-07-22,2022-08-05,"F","",3.085,"",11,4,15,0.0909090909090909,0.25,0.0666666666666667,"1",14,70.39305,35.196525,46.9287
"998","SB.04.119","SB",23.75,2022-07-08,"1",NA,"n",2022-07-18,"1",NA,2022-07-21,2022-07-31,"M","",2.39,"",11,3,14,0.0909090909090909,0.333333333333333,0.0714285714285714,"1",10,34.7187,17.35935,23.1458
"999","SB.04.120","SB",23.75,2022-07-08,"1",NA,"n",2022-07-19,"1",NA,2022-07-23,2022-07-25,"F","",NA,"",12,4,16,0.0833333333333333,0.25,0.0625,"1",2,NA,0,0
"1000","SB.04.121","SB",23.75,2022-07-08,"1",NA,"n",2022-07-16,"1",NA,2022-07-20,2022-07-31,"F","",2.521,"",9,4,13,0.111111111111111,0.25,0.0769230769230769,"1",11,41.44293,20.721465,27.62862
"1001","SB.04.122","SB",23.75,2022-07-08,"1",NA,"n",2022-07-17,"0","21-Jul",NA,NA,"","",NA,"",10,NA,NA,0.1,NA,NA,"0",NA,NA,0,0
"1002","SB.04.123","SB",23.75,2022-07-08,"1",NA,"n",2022-07-18,"1",NA,2022-07-22,2022-07-24,"F","",NA,"",11,4,15,0.0909090909090909,0.25,0.0666666666666667,"1",2,NA,0,0
"1003","SB.04.124","SB",23.75,2022-07-08,"1",NA,"n",2022-07-18,"1",NA,2022-07-22,2022-07-25,"F","",NA,"",11,4,15,0.0909090909090909,0.25,0.0666666666666667,"1",3,NA,0,0
"1004","SB.04.125","SB",23.75,2022-07-08,"1",NA,"n",2022-07-19,"1",NA,2022-07-23,2022-07-23,"M","",NA,"",12,4,16,0.0833333333333333,0.25,0.0625,"1",0,NA,0,0
"1005","SB.04.126","SB",23.75,2022-07-08,"1",NA,"n",2022-07-17,"1",NA,2022-07-20,2022-07-31,"M","",2.77,"",10,3,13,0.1,0.333333333333333,0.0769230769230769,"1",11,54.2241,27.11205,36.1494
"1008","SB.04.129","SB",23.75,2022-07-08,"1",NA,"n",2022-07-18,"1",NA,2022-07-23,2022-07-31,"F","",NA,"",11,5,16,0.0909090909090909,0.2,0.0625,"1",8,NA,0,0
"1009","SB.04.130","SB",23.75,2022-07-08,"1",NA,"n",2022-07-18,"1",NA,2022-07-22,2022-07-24,"F","",NA,"",11,4,15,0.0909090909090909,0.25,0.0666666666666667,"1",2,NA,0,0
"1010","SB.04.131","SB",17.12,2022-07-08,"1",NA,"n",2022-07-23,"1",NA,2022-07-30,2022-08-04,"M","",2.508,"",16,7,23,0.0625,0.142857142857143,0.0434782608695652,"1",5,40.77564,0,0
"1011","SB.04.132","SB",17.12,2022-07-08,"1",NA,"n",2022-07-25,"1",NA,2022-08-01,2022-08-06,"F","",NA,"",18,7,25,0.0555555555555556,0.142857142857143,0.04,"1",5,NA,0,0
"1012","SB.04.133","SB",17.12,2022-07-08,"1",NA,"n",2022-07-25,"1",NA,2022-08-01,2022-08-06,"F","",2.932,"",18,7,25,0.0555555555555556,0.142857142857143,0.04,"1",5,62.53956,0,0
"1013","SB.04.134","SB",17.12,2022-07-08,"1",NA,"n",2022-07-25,"1",NA,2022-08-01,2022-08-06,"F","",3.321,"",18,7,25,0.0555555555555556,0.142857142857143,0.04,"1",5,82.50693,0,0
"1014","SB.04.135","SB",17.12,2022-07-08,"1",NA,"n",2022-07-27,"1",NA,2022-08-03,2022-08-08,"F","",3.314,"",20,7,27,0.05,0.142857142857143,0.037037037037037,"1",5,82.14762,0,0
"1015","SB.04.136","SB",17.12,2022-07-08,"1",NA,"n",2022-07-22,"1",NA,2022-07-29,2022-08-06,"M","",2.624,"",15,7,22,0.0666666666666667,0.142857142857143,0.0454545454545455,"1",8,46.72992,0,0
"1016","SB.04.137","SB",17.12,2022-07-08,"1",NA,"n",2022-07-23,"1",NA,2022-07-29,2022-08-02,"M","",2.382,"",16,6,22,0.0625,0.166666666666667,0.0454545454545455,"1",4,34.30806,0,0
"1017","SB.04.138","SB",17.12,2022-07-08,"1",NA,"n",2022-07-25,"0","29-Jul",NA,NA,"","",NA,"",18,NA,NA,0.0555555555555556,NA,NA,"0",NA,NA,0,0
"1018","SB.04.139","SB",17.12,2022-07-08,"1",NA,"n",2022-07-26,"1",NA,2022-08-03,2022-08-05,"F","",3.266,"",19,8,27,0.0526315789473684,0.125,0.037037037037037,"1",2,79.68378,0,0
"1020","SB.04.141","SB",17.12,2022-07-08,"1",NA,"n",2022-07-24,"1",NA,2022-08-01,2022-08-11,"M","",NA,"",17,8,25,0.0588235294117647,0.125,0.04,"1",10,NA,0,0
"1022","SB.04.143","SB",17.12,2022-07-08,"1",NA,"n",2022-07-25,"1",NA,2022-07-31,2022-08-10,"M","",2.62,"",18,6,24,0.0555555555555556,0.166666666666667,0.0416666666666667,"1",10,46.5246,0,0
"1023","SB.04.144","SB",17.12,2022-07-08,"1",NA,"n",2022-07-27,"0","3-Aug",NA,NA,"","",NA,"",20,NA,NA,0.05,NA,NA,"0",NA,NA,0,0
"1024","SB.04.145","SB",17.12,2022-07-08,"0",2022-08-01,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"1025","SB.04.146","SB",17.12,2022-07-08,"1",NA,"n",2022-07-27,"1",NA,2022-08-03,2022-08-06,"F","",2.938,"",20,7,27,0.05,0.142857142857143,0.037037037037037,"1",3,62.84754,0,0
"1026","SB.04.147","SB",17.12,2022-07-08,"1",NA,"n",2022-07-28,"1",NA,2022-08-04,2022-08-07,"F","",3.196,"",21,7,28,0.0476190476190476,0.142857142857143,0.0357142857142857,"1",3,76.09068,0,0
"1027","SB.04.148","SB",17.12,2022-07-08,"1",NA,"n",2022-07-29,"1",NA,2022-08-06,2022-08-13,"F","",3.036,"",22,8,30,0.0454545454545455,0.125,0.0333333333333333,"1",7,67.87788,0,0
"1028","SB.04.149","SB",17.12,2022-07-08,"0",2022-07-13,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"1029","SB.04.150","SB",17.12,2022-07-08,"0",2022-07-16,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"1030","SB.04.151","SB",13.35,2022-07-08,"1",NA,"n",2022-07-29,"1",NA,2022-08-08,2022-08-13,"M","",2.809,"",22,10,32,0.0454545454545455,0.1,0.03125,"1",5,56.22597,0,0
"1031","SB.04.152","SB",13.35,2022-07-08,"1",NA,"n",2022-07-31,"1",NA,2022-08-10,2022-08-30,"M","",2.681,"",24,10,34,0.0416666666666667,0.1,0.0294117647058824,"1",20,49.65573,24.827865,29.2092529411765
"1033","SB.04.154","SB",13.35,2022-07-08,"1",NA,"n",2022-08-02,"1",NA,2022-08-13,2022-08-23,"F","",3.38,"",26,11,37,0.0384615384615385,0.0909090909090909,0.027027027027027,"1",10,85.5354,0,0
"1034","SB.04.155","SB",13.35,2022-07-08,"1",NA,"n",2022-08-03,"0","7-Aug",NA,NA,"","",NA,"",27,NA,NA,0.037037037037037,NA,NA,"0",NA,NA,0,0
"1036","SB.04.157","SB",13.35,2022-07-08,"1",NA,"n",2022-07-30,"1",NA,2022-08-10,2022-08-19,"M","",2.685,"",23,11,34,0.0434782608695652,0.0909090909090909,0.0294117647058824,"1",9,49.86105,0,0
"1038","SB.04.159","SB",13.35,2022-07-08,"1",NA,"n",2022-07-31,"1",NA,2022-08-11,2022-08-25,"F","",NA,"",24,11,35,0.0416666666666667,0.0909090909090909,0.0285714285714286,"1",14,NA,0,0
"1039","SB.04.160","SB",13.35,2022-07-08,"1",NA,"n",2022-08-03,"1",NA,2022-08-14,2022-08-19,"F","",3.332,"",27,11,38,0.037037037037037,0.0909090909090909,0.0263157894736842,"1",5,83.07156,0,0
"1040","SB.04.161","SB",13.35,2022-07-08,"1",NA,"n",2022-07-30,"1",NA,2022-08-10,2022-08-17,"F","",3.369,"",23,11,34,0.0434782608695652,0.0909090909090909,0.0294117647058824,"1",7,84.97077,0,0
"1041","SB.04.162","SB",13.35,2022-07-08,"1",NA,"n",2022-07-31,"1",NA,2022-08-10,2022-08-20,"F","",2.905,"",24,10,34,0.0416666666666667,0.1,0.0294117647058824,"1",10,61.15365,0,0
"1042","SB.04.163","SB",13.35,2022-07-08,"1",NA,"n",2022-07-31,"1",NA,2022-08-11,2022-08-20,"F","",3.362,"",24,11,35,0.0416666666666667,0.0909090909090909,0.0285714285714286,"1",9,84.61146,0,0
"1043","SB.04.164","SB",13.35,2022-07-08,"1",NA,"n",2022-07-31,"1",NA,2022-08-11,2022-08-20,"F","",NA,"",24,11,35,0.0416666666666667,0.0909090909090909,0.0285714285714286,"1",9,NA,0,0
"1044","SB.04.165","SB",13.35,2022-07-08,"1",NA,"n",2022-08-03,"1",NA,2022-08-14,2022-08-26,"F","",3.35,"",27,11,38,0.037037037037037,0.0909090909090909,0.0263157894736842,"1",12,83.9955,0,0
"1045","SB.04.166","SB",13.35,2022-07-08,"1",NA,"n",2022-07-30,"1",NA,2022-08-09,2022-08-21,"M","",2.452,"",23,10,33,0.0434782608695652,0.1,0.0303030303030303,"1",12,37.90116,0,0
"1046","SB.04.167","SB",13.35,2022-07-08,"1",NA,"n",2022-07-30,"1",NA,2022-08-09,2022-08-14,"M","",NA,"",23,10,33,0.0434782608695652,0.1,0.0303030303030303,"1",5,NA,0,0
"1047","SB.04.168","SB",13.35,2022-07-08,"1",NA,"n",2022-07-30,"1",NA,2022-08-09,2022-09-03,"F","",3.196,"",23,10,33,0.0434782608695652,0.1,0.0303030303030303,"1",25,76.09068,38.04534,44.7592235294118
"1048","SB.04.169","SB",13.35,2022-07-08,"1",NA,"n",2022-08-02,"0","5-Aug",NA,NA,"","",NA,"",26,NA,NA,0.0384615384615385,NA,NA,"0",NA,NA,0,0
"1049","SB.04.170","SB",13.35,2022-07-08,"1",NA,"n",2022-08-03,"1",NA,2022-08-14,2022-08-21,"F","",NA,"",27,11,38,0.037037037037037,0.0909090909090909,0.0263157894736842,"1",7,NA,0,0
"1050","SB.04.171","SB",5.49,2022-07-08,"1",NA,"y",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"1051","SB.04.172","SB",5.49,2022-07-08,"1",NA,"y",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"1052","SB.04.173","SB",5.49,2022-07-08,"1",NA,"y",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"1053","SB.04.174","SB",5.49,2022-07-08,"1",NA,"y",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"1054","SB.04.175","SB",5.49,2022-07-08,"0",2022-07-30,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"1055","SB.04.176","SB",5.49,2022-07-08,"1",NA,"y",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"1056","SB.04.177","SB",5.49,2022-07-08,"0",2022-08-26,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"1057","SB.04.178","SB",5.49,2022-07-08,"0",2022-08-05,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"1058","SB.04.179","SB",5.49,2022-07-08,"0",2022-08-05,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"1059","SB.04.180","SB",5.49,2022-07-08,"0",2022-08-05,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"1060","SB.04.181","SB",5.49,2022-07-08,"1",NA,"y",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"1061","SB.04.182","SB",5.49,2022-07-08,"1",NA,"y",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"1062","SB.04.183","SB",5.49,2022-07-08,"1",NA,"y",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"1063","SB.04.184","SB",5.49,2022-07-08,"1",NA,"y",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"1064","SB.04.185a","SB",5.49,2022-07-08,"0",2022-08-12,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"1065","SB.04.185b","SB",5.49,2022-07-08,"0",2022-08-05,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"1066","SB.04.186","SB",5.49,2022-07-08,"1",NA,"y",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"1067","SB.04.187","SB",5.49,2022-07-08,"1",NA,"y",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"1068","SB.04.188","SB",5.49,2022-07-08,"1",NA,"y",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"1069","SB.04.189","SB",5.49,2022-07-08,"1",NA,"y",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"1070","SB.04.190","SB",5.49,2022-07-08,"0",2022-08-12,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"1071","JR.A.001","JRA",32.18,2022-07-08,"0",2022-07-22,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"1072","JR.A.002","JRA",32.18,2022-07-08,"0",2022-07-13,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"1073","JR.A.003","JRA",32.18,2022-07-08,"0",2022-07-13,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"1074","JR.A.004","JRA",32.18,2022-07-08,"0",2022-07-13,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"1075","JR.A.005","JRA",32.18,2022-07-08,"0",2022-07-10,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"1076","JR.A.006","JRA",32.18,2022-07-08,"0",2022-07-13,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"1077","JR.A.007","JRA",32.18,2022-07-08,"0",2022-07-13,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"1078","JR.A.008","JRA",32.18,2022-07-08,"0",2022-07-13,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"1079","JR.A.009","JRA",32.18,2022-07-08,"0",2022-07-13,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"1080","JR.A.010","JRA",32.18,2022-07-08,"0",2022-07-10,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"1081","JR.A.011","JRA",32.18,2022-07-08,"0",2022-07-22,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"1082","JR.A.012","JRA",32.18,2022-07-08,"0",2022-07-13,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"1083","JR.A.013","JRA",32.18,2022-07-08,"0",2022-07-13,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"1084","JR.A.014","JRA",32.18,2022-07-08,"0",2022-07-13,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"1085","JR.A.015","JRA",32.18,2022-07-08,"0",2022-07-13,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"1086","JR.A.016","JRA",32.18,2022-07-08,"0",2022-07-13,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"1087","JR.A.017","JRA",32.18,2022-07-08,"0",2022-07-13,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"1088","JR.A.018","JRA",32.18,2022-07-08,"0",2022-07-13,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"1089","JR.A.019","JRA",32.18,2022-07-08,"0",2022-07-13,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"1090","JR.A.020","JRA",32.18,2022-07-08,"0",2022-07-10,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"1091","JR.A.021","JRA",32.18,2022-07-08,"0",2022-07-22,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"1092","JR.A.022","JRA",32.18,2022-07-08,"0",2022-07-18,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"1093","JR.A.023","JRA",32.18,2022-07-08,"0",2022-07-18,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"1094","JR.A.024","JRA",32.18,2022-07-08,"0",2022-07-17,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"1095","JR.A.025","JRA",32.18,2022-07-08,"0",2022-07-16,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"1096","JR.A.026","JRA",32.18,2022-07-08,"0",2022-07-31,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"1097","JR.A.027","JRA",32.18,2022-07-08,"0",2022-07-13,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"1098","JR.A.028","JRA",32.18,2022-07-08,"0",2022-07-13,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"1099","JR.A.029","JRA",32.18,2022-07-08,"0",2022-07-13,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"1100","JR.A.030","JRA",32.18,2022-07-08,"0",2022-07-13,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"1101","JR.A.031","JRA",32.18,2022-07-08,"0",2022-07-29,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"1102","JR.A.032","JRA",32.18,2022-07-08,"0",2022-07-13,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"1103","JR.A.033","JRA",32.18,2022-07-08,"0",2022-07-13,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"1104","JR.A.034","JRA",32.18,2022-07-08,"0",2022-07-13,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"1105","JR.A.035","JRA",32.18,2022-07-08,"0",2022-07-13,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"1106","JR.A.036","JRA",32.18,2022-07-08,"0",2022-07-13,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"1107","JR.A.037","JRA",32.18,2022-07-08,"0",2022-07-13,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"1108","JR.A.038","JRA",32.18,2022-07-08,"0",2022-07-13,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"1109","JR.A.039","JRA",32.18,2022-07-08,"0",2022-07-13,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"1110","JR.A.040","JRA",32.18,2022-07-08,"0",2022-07-11,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"1111","JR.A.041","JRA",32.18,2022-07-08,"0",2022-07-23,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"1112","JR.A.042","JRA",32.18,2022-07-08,"0",2022-07-23,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"1113","JR.A.043","JRA",32.18,2022-07-08,"0",2022-07-14,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"1114","JR.A.044","JRA",32.18,2022-07-08,"0",2022-07-14,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"1115","JR.A.045","JRA",32.18,2022-07-08,"0",2022-07-11,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"1116","JR.A.046","JRA",32.18,2022-07-08,"0",2022-07-26,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"1117","JR.A.047","JRA",32.18,2022-07-08,"0",2022-07-13,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"1118","JR.A.048","JRA",32.18,2022-07-08,"0",2022-07-13,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"1119","JR.A.049","JRA",32.18,2022-07-08,"0",2022-07-13,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"1120","JR.A.050","JRA",32.18,2022-07-08,"0",2022-07-13,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"1121","JR.A.051","JRA",27.5,2022-07-08,"1",NA,"n",2022-07-17,"0","20-Jul",NA,NA,"","",NA,"",10,NA,NA,0.1,NA,NA,"0",NA,NA,0,0
"1122","JR.A.052","JRA",27.5,2022-07-08,"1",NA,"n",2022-07-17,"1",NA,2022-07-20,2022-07-28,"M","",NA,"",10,3,13,0.1,0.333333333333333,0.0769230769230769,"1",8,NA,0,0
"1123","JR.A.053","JRA",27.5,2022-07-08,"1",NA,"n",2022-07-17,"1",NA,2022-07-21,2022-08-12,"F","",3.03,"",10,4,14,0.1,0.25,0.0714285714285714,"1",22,67.5699,33.78495,20.7907384615385
"1124","JR.A.054","JRA",27.5,2022-07-08,"1",NA,"n",2022-07-18,"1",NA,2022-07-22,2022-07-23,"F","",3.045,"",11,4,15,0.0909090909090909,0.25,0.0666666666666667,"1",1,68.33985,0,0
"1125","JR.A.055","JRA",27.5,2022-07-08,"1",NA,"n",2022-07-22,"1",NA,2022-07-25,2022-08-01,"F","",NA,"",15,3,18,0.0666666666666667,0.333333333333333,0.0555555555555556,"1",7,NA,0,0
"1126","JR.A.056","JRA",27.5,2022-07-08,"0",2022-07-14,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"1127","JR.A.057","JRA",27.5,2022-07-08,"0",2022-07-13,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"1128","JR.A.058","JRA",27.5,2022-07-08,"0",2022-07-13,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"1129","JR.A.059","JRA",27.5,2022-07-08,"0",2022-07-13,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"1130","JR.A.060a","JRA",27.5,2022-07-08,"0",2022-07-12,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"1131","JR.A.060b","JRA",27.5,2022-07-08,"0",2022-07-12,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"1132","JR.A.061","JRA",27.5,2022-07-08,"1",NA,"n",2022-07-16,"1",NA,2022-07-19,2022-07-24,"M","",NA,"",9,3,12,0.111111111111111,0.333333333333333,0.0833333333333333,"1",5,NA,0,0
"1133","JR.A.062","JRA",27.5,2022-07-08,"1",NA,"n",2022-07-17,"1",NA,2022-07-20,2022-07-21,"M","",NA,"",10,3,13,0.1,0.333333333333333,0.0769230769230769,"1",1,NA,0,0
"1134","JR.A.063","JRA",27.5,2022-07-08,"1",NA,"n",2022-07-17,"1",NA,2022-07-21,2022-07-23,"M","",NA,"",10,4,14,0.1,0.25,0.0714285714285714,"1",2,NA,0,0
"1135","JR.A.064","JRA",27.5,2022-07-08,"1",NA,"n",2022-07-18,"1",NA,2022-07-21,2022-07-23,"M","",2.623,"",11,3,14,0.0909090909090909,0.333333333333333,0.0714285714285714,"1",2,46.67859,0,0
"1137","JR.A.066","JRA",27.5,2022-07-08,"1",NA,"n",2022-07-17,"1",NA,2022-07-20,2022-07-24,"M","",NA,"",10,3,13,0.1,0.333333333333333,0.0769230769230769,"1",4,NA,0,0
"1138","JR.A.067","JRA",27.5,2022-07-08,"1",NA,"n",2022-07-18,"1",NA,2022-07-22,2022-07-23,"F","",NA,"",11,4,15,0.0909090909090909,0.25,0.0666666666666667,"1",1,NA,0,0
"1139","JR.A.068","JRA",27.5,2022-07-08,"1",NA,"n",2022-07-23,"1",NA,2022-07-26,2022-08-27,"F","",3.084,"",16,3,19,0.0625,0.333333333333333,0.0526315789473684,"1",32,70.34172,35.17086,21.6436061538462
"1140","JR.A.069","JRA",27.5,2022-07-08,"0",2022-07-10,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"1141","JR.A.070","JRA",27.5,2022-07-08,"0",2022-07-10,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
